location,date,Vaccines_numbers,list_of_vaccines,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
ITA,2022-03-29,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135871847,50741899,47808917,38828954
ITA,2022-03-29,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135871847,50741899,47808917,38828954
ITA,2022-03-29,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135871847,50741899,47808917,38828954
ITA,2022-03-29,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135871847,50741899,47808917,38828954
ITA,2022-03-29,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135871847,50741899,47808917,38828954
ITA,2022-03-30,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135910581,50743844,47814243,38860417
ITA,2022-03-30,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135910581,50743844,47814243,38860417
ITA,2022-03-30,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135910581,50743844,47814243,38860417
ITA,2022-03-30,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135910581,50743844,47814243,38860417
ITA,2022-03-30,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135910581,50743844,47814243,38860417
ITA,2022-03-31,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135953049,50745826,47819872,38895274
ITA,2022-03-31,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135953049,50745826,47819872,38895274
ITA,2022-03-31,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135953049,50745826,47819872,38895274
ITA,2022-03-31,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135953049,50745826,47819872,38895274
ITA,2022-03-31,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135953049,50745826,47819872,38895274
ITA,2022-04-01,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135984921,50747232,47824018,38921594
ITA,2022-04-01,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135984921,50747232,47824018,38921594
ITA,2022-04-01,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135984921,50747232,47824018,38921594
ITA,2022-04-01,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135984921,50747232,47824018,38921594
ITA,2022-04-01,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,135984921,50747232,47824018,38921594
ITA,2022-04-02,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136014697,50748839,47828182,38945599
ITA,2022-04-02,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136014697,50748839,47828182,38945599
ITA,2022-04-02,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136014697,50748839,47828182,38945599
ITA,2022-04-02,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136014697,50748839,47828182,38945599
ITA,2022-04-02,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136014697,50748839,47828182,38945599
ITA,2022-04-03,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136020660,50749254,47829132,38950197
ITA,2022-04-03,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136020660,50749254,47829132,38950197
ITA,2022-04-03,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136020660,50749254,47829132,38950197
ITA,2022-04-03,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136020660,50749254,47829132,38950197
ITA,2022-04-03,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136020660,50749254,47829132,38950197
ITA,2022-04-04,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136047864,50750345,47832642,38972800
ITA,2022-04-04,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136047864,50750345,47832642,38972800
ITA,2022-04-04,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136047864,50750345,47832642,38972800
ITA,2022-04-04,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136047864,50750345,47832642,38972800
ITA,2022-04-04,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136047864,50750345,47832642,38972800
ITA,2022-04-05,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136076866,50751629,47836207,38996954
ITA,2022-04-05,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136076866,50751629,47836207,38996954
ITA,2022-04-05,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136076866,50751629,47836207,38996954
ITA,2022-04-05,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136076866,50751629,47836207,38996954
ITA,2022-04-05,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136076866,50751629,47836207,38996954
ITA,2022-04-06,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136105079,50752991,47840097,39019916
ITA,2022-04-06,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136105079,50752991,47840097,39019916
ITA,2022-04-06,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136105079,50752991,47840097,39019916
ITA,2022-04-06,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136105079,50752991,47840097,39019916
ITA,2022-04-06,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136105079,50752991,47840097,39019916
ITA,2022-04-07,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136134628,50754357,47843868,39044328
ITA,2022-04-07,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136134628,50754357,47843868,39044328
ITA,2022-04-07,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136134628,50754357,47843868,39044328
ITA,2022-04-07,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136134628,50754357,47843868,39044328
ITA,2022-04-07,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136134628,50754357,47843868,39044328
ITA,2022-04-08,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136168460,50755889,47848278,39072223
ITA,2022-04-08,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136168460,50755889,47848278,39072223
ITA,2022-04-08,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136168460,50755889,47848278,39072223
ITA,2022-04-08,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136168460,50755889,47848278,39072223
ITA,2022-04-08,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136168460,50755889,47848278,39072223
ITA,2022-04-09,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136198707,50757428,47852288,39096921
ITA,2022-04-09,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136198707,50757428,47852288,39096921
ITA,2022-04-09,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136198707,50757428,47852288,39096921
ITA,2022-04-09,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136198707,50757428,47852288,39096921
ITA,2022-04-09,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136198707,50757428,47852288,39096921
ITA,2022-04-10,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136204582,50757834,47853056,39101622
ITA,2022-04-10,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136204582,50757834,47853056,39101622
ITA,2022-04-10,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136204582,50757834,47853056,39101622
ITA,2022-04-10,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136204582,50757834,47853056,39101622
ITA,2022-04-10,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136204582,50757834,47853056,39101622
ITA,2022-04-11,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136233218,50759126,47856620,39125403
ITA,2022-04-11,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136233218,50759126,47856620,39125403
ITA,2022-04-11,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136233218,50759126,47856620,39125403
ITA,2022-04-11,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136233218,50759126,47856620,39125403
ITA,2022-04-11,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136233218,50759126,47856620,39125403
ITA,2022-04-12,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136260984,50760371,47859766,39148778
ITA,2022-04-12,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136260984,50760371,47859766,39148778
ITA,2022-04-12,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136260984,50760371,47859766,39148778
ITA,2022-04-12,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136260984,50760371,47859766,39148778
ITA,2022-04-12,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136260984,50760371,47859766,39148778
ITA,2022-04-13,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136290206,50761753,47863076,39173311
ITA,2022-04-13,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136290206,50761753,47863076,39173311
ITA,2022-04-13,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136290206,50761753,47863076,39173311
ITA,2022-04-13,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136290206,50761753,47863076,39173311
ITA,2022-04-13,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136290206,50761753,47863076,39173311
ITA,2022-04-14,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136326421,50763240,47866272,39204843
ITA,2022-04-14,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136326421,50763240,47866272,39204843
ITA,2022-04-14,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136326421,50763240,47866272,39204843
ITA,2022-04-14,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136326421,50763240,47866272,39204843
ITA,2022-04-14,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136326421,50763240,47866272,39204843
ITA,2022-04-15,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136358948,50764411,47869115,39233357
ITA,2022-04-15,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136358948,50764411,47869115,39233357
ITA,2022-04-15,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136358948,50764411,47869115,39233357
ITA,2022-04-15,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136358948,50764411,47869115,39233357
ITA,2022-04-15,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136358948,50764411,47869115,39233357
ITA,2022-04-16,vaccine_1,V19,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136377988,50765215,47871041,39249667
ITA,2022-04-16,vaccine_2,V22,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136377988,50765215,47871041,39249667
ITA,2022-04-16,vaccine_3,V23,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136377988,50765215,47871041,39249667
ITA,2022-04-16,vaccine_4,V24,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136377988,50765215,47871041,39249667
ITA,2022-04-16,vaccine_5,V25,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,136377988,50765215,47871041,39249667
