location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
FIN,2021-09-24,25-49,80,65,0
FIN,2021-09-24,50-59,89,83,1
FIN,2021-09-24,60-69,92,87,0
FIN,2021-09-24,70-79,96,93,0
FIN,2021-09-24,80+,94,91,0
FIN,2021-10-01,10-14,42,8,0
FIN,2021-10-01,15-17,79,34,0
FIN,2021-10-01,18-24,76,52,0
FIN,2021-10-01,25-49,80,67,1
FIN,2021-10-01,50-59,89,83,1
FIN,2021-10-01,60-69,92,88,1
FIN,2021-10-01,70-79,96,93,1
FIN,2021-10-01,80+,94,91,2
FIN,2021-10-08,10-14,43,14,0
FIN,2021-10-08,15-17,80,44,0
FIN,2021-10-08,18-24,77,57,0
FIN,2021-10-08,25-49,81,69,1
FIN,2021-10-08,50-59,90,84,2
FIN,2021-10-08,60-69,93,88,1
FIN,2021-10-08,70-79,96,93,1
FIN,2021-10-08,80+,95,91,3
FIN,2021-10-15,10-14,44,21,0
FIN,2021-10-15,15-17,81,53,0
FIN,2021-10-15,18-24,78,61,0
FIN,2021-10-15,25-49,81,71,1
FIN,2021-10-15,50-59,90,85,2
FIN,2021-10-15,60-69,93,89,2
FIN,2021-10-15,70-79,96,93,1
FIN,2021-10-15,80+,95,92,4
FIN,2021-10-22,10-14,45,25,0
FIN,2021-10-22,15-17,82,59,0
FIN,2021-10-22,18-24,78,64,0
FIN,2021-10-22,25-49,82,73,2
FIN,2021-10-22,50-59,90,85,2
FIN,2021-10-22,60-69,93,89,2
FIN,2021-10-22,70-79,96,93,1
FIN,2021-10-22,80+,95,92,5
FIN,2021-10-29,10-14,46,30,0
FIN,2021-10-29,15-17,83,65,0
FIN,2021-10-29,18-24,79,68,0
FIN,2021-10-29,25-49,82,75,2
FIN,2021-10-29,50-59,90,86,2
FIN,2021-10-29,60-69,93,90,2
FIN,2021-10-29,70-79,96,94,2
FIN,2021-10-29,80+,95,92,6
FIN,2021-11-05,10-14,46,34,0
FIN,2021-11-05,15-17,84,70,0
FIN,2021-11-05,18-24,80,69,0
FIN,2021-11-05,25-49,83,76,2
FIN,2021-11-05,50-59,91,87,3
FIN,2021-11-05,60-69,93,90,3
FIN,2021-11-05,70-79,96,94,2
FIN,2021-11-05,80+,95,92,9
FIN,2021-11-12,10-14,47,37,0
FIN,2021-11-12,15-17,84,73,0
FIN,2021-11-12,18-24,80,71,0
FIN,2021-11-12,25-49,83,77,2
FIN,2021-11-12,50-59,91,87,3
FIN,2021-11-12,60-69,93,90,3
FIN,2021-11-12,70-79,96,94,3
FIN,2021-11-12,80+,95,93,16
FIN,2021-11-19,10-14,48,38,0
FIN,2021-11-19,15-17,85,74,0
FIN,2021-11-19,18-24,81,72,0
FIN,2021-11-19,25-49,84,77,2
FIN,2021-11-19,50-59,91,87,3
FIN,2021-11-19,60-69,93,91,5
FIN,2021-11-19,70-79,96,94,5
FIN,2021-11-19,80+,95,93,26
FIN,2021-11-26,10-14,48,39,0
FIN,2021-11-26,15-17,85,76,0
FIN,2021-11-26,18-24,82,73,0
FIN,2021-11-26,25-49,84,78,2
FIN,2021-11-26,50-59,91,87,4
FIN,2021-11-26,60-69,94,91,7
FIN,2021-11-26,70-79,96,94,8
FIN,2021-11-26,80+,95,93,38
FIN,2021-12-03,10-14,49,40,0
FIN,2021-12-03,15-17,86,77,0
FIN,2021-12-03,18-24,82,74,1
FIN,2021-12-03,25-49,84,79,3
FIN,2021-12-03,50-59,91,88,5
FIN,2021-12-03,60-69,94,91,10
FIN,2021-12-03,70-79,96,95,14
FIN,2021-12-03,80+,95,94,50
FIN,2021-12-10,10-14,49,41,0
FIN,2021-12-10,15-17,87,78,0
FIN,2021-12-10,18-24,83,75,1
FIN,2021-12-10,25-49,85,79,3
FIN,2021-12-10,50-59,91,88,7
FIN,2021-12-10,60-69,94,91,15
FIN,2021-12-10,70-79,96,95,25
FIN,2021-12-10,80+,95,94,60
FIN,2021-12-17,10-14,50,42,0
FIN,2021-12-17,15-17,88,79,0
FIN,2021-12-17,18-24,84,76,1
FIN,2021-12-17,25-49,85,80,5
FIN,2021-12-17,5-9,0,0,0
FIN,2021-12-17,50-59,92,88,11
FIN,2021-12-17,60-69,94,92,23
FIN,2021-12-17,70-79,97,95,44
FIN,2021-12-17,80+,95,95,70
FIN,2021-12-24,10-14,50,42,0
FIN,2021-12-24,15-17,88,79,0
FIN,2021-12-24,18-24,84,76,2
FIN,2021-12-24,25-49,85,80,6
FIN,2021-12-24,5-9,0,0,0
FIN,2021-12-24,50-59,92,88,16
FIN,2021-12-24,60-69,94,92,32
FIN,2021-12-24,70-79,97,95,56
FIN,2021-12-24,80+,96,95,74
FIN,2021-12-31,10-14,52,43,0
FIN,2021-12-31,15-17,88,80,0
FIN,2021-12-31,18-24,84,77,3
FIN,2021-12-31,25-49,86,80,9
FIN,2021-12-31,5-9,1,0,0
FIN,2021-12-31,50-59,92,89,24
FIN,2021-12-31,60-69,94,92,44
FIN,2021-12-31,70-79,97,96,66
FIN,2021-12-31,80+,96,95,78
FIN,2022-01-07,10-14,54,43,0
FIN,2022-01-07,15-17,89,81,1
FIN,2022-01-07,18-24,84,77,5
FIN,2022-01-07,25-49,86,81,15
FIN,2022-01-07,5-9,5,0,0
FIN,2022-01-07,50-59,92,89,36
FIN,2022-01-07,60-69,94,92,56
FIN,2022-01-07,70-79,97,96,75
FIN,2022-01-07,80+,96,95,81
FIN,2022-01-14,10-14,59,44,0
FIN,2022-01-14,15-17,89,81,1
FIN,2022-01-14,18-24,85,78,9
FIN,2022-01-14,25-49,86,81,24
FIN,2022-01-14,5-9,10,0,0
FIN,2022-01-14,50-59,92,89,50
FIN,2022-01-14,60-69,94,92,68
FIN,2022-01-14,70-79,97,96,81
FIN,2022-01-14,80+,96,95,84
FIN,2022-01-21,10-14,63,45,0
FIN,2022-01-21,15-17,89,82,1
FIN,2022-01-21,18-24,85,78,13
FIN,2022-01-21,25-49,86,82,33
FIN,2022-01-21,5-9,16,0,0
FIN,2022-01-21,50-59,92,90,60
FIN,2022-01-21,60-69,94,93,75
FIN,2022-01-21,70-79,97,96,85
FIN,2022-01-21,80+,96,95,86
FIN,2022-01-28,10-14,65,45,0
FIN,2022-01-28,15-17,90,82,2
FIN,2022-01-28,18-24,85,79,18
FIN,2022-01-28,25-49,87,82,39
FIN,2022-01-28,5-9,19,0,0
FIN,2022-01-28,50-59,92,90,66
FIN,2022-01-28,60-69,94,93,78
FIN,2022-01-28,70-79,97,96,87
FIN,2022-01-28,80+,96,96,87
FIN,2022-02-04,10-14,67,45,0
FIN,2022-02-04,15-17,90,83,2
FIN,2022-02-04,18-24,86,79,21
FIN,2022-02-04,25-49,87,83,42
FIN,2022-02-04,5-9,21,0,0
FIN,2022-02-04,50-59,92,90,68
FIN,2022-02-04,60-69,94,93,80
FIN,2022-02-04,70-79,97,96,88
FIN,2022-02-04,80+,96,96,87
FIN,2022-02-11,10-14,67,46,0
FIN,2022-02-11,15-17,90,83,2
FIN,2022-02-11,18-24,86,80,24
FIN,2022-02-11,25-49,87,83,44
FIN,2022-02-11,5-9,22,1,0
FIN,2022-02-11,50-59,92,90,70
FIN,2022-02-11,60-69,94,93,81
FIN,2022-02-11,70-79,97,96,88
FIN,2022-02-11,80+,96,96,88
FIN,2022-02-18,10-14,67,47,0
FIN,2022-02-18,15-17,90,83,2
FIN,2022-02-18,18-24,86,80,26
FIN,2022-02-18,25-49,87,83,45
FIN,2022-02-18,5-9,22,2,0
FIN,2022-02-18,50-59,92,90,70
FIN,2022-02-18,60-69,94,93,81
FIN,2022-02-18,70-79,97,96,88
FIN,2022-02-18,80+,96,96,88
FIN,2022-02-25,10-14,68,49,0
FIN,2022-02-25,15-17,90,83,2
FIN,2022-02-25,18-24,86,80,27
FIN,2022-02-25,25-49,87,83,46
FIN,2022-02-25,5-9,22,3,0
FIN,2022-02-25,50-59,92,90,71
FIN,2022-02-25,60-69,94,93,81
FIN,2022-02-25,70-79,97,96,89
FIN,2022-02-25,80+,96,96,88
FIN,2022-03-04,10-14,68,50,0
FIN,2022-03-04,15-17,90,84,2
FIN,2022-03-04,18-24,86,80,28
FIN,2022-03-04,25-49,87,83,47
FIN,2022-03-04,5-9,22,5,0
FIN,2022-03-04,50-59,92,90,71
FIN,2022-03-04,60-69,94,93,82
FIN,2022-03-04,70-79,97,96,89
FIN,2022-03-04,80+,96,96,88
FIN,2022-03-11,10-14,68,52,0
FIN,2022-03-11,15-17,90,84,2
FIN,2022-03-11,18-24,86,80,29
FIN,2022-03-11,25-49,87,83,47
FIN,2022-03-11,5-9,22,7,0
FIN,2022-03-11,50-59,92,90,72
FIN,2022-03-11,60-69,94,93,82
FIN,2022-03-11,70-79,97,96,89
FIN,2022-03-11,80+,96,96,88
FIN,2022-03-18,10-14,68,53,0
FIN,2022-03-18,15-17,90,84,3
FIN,2022-03-18,18-24,86,80,29
FIN,2022-03-18,25-49,87,83,48
FIN,2022-03-18,5-9,22,8,0
FIN,2022-03-18,50-59,92,90,72
FIN,2022-03-18,60-69,94,93,82
FIN,2022-03-18,70-79,97,96,89
FIN,2022-03-18,80+,96,96,88
FIN,2022-03-25,10-14,68,54,0
FIN,2022-03-25,15-17,90,84,3
FIN,2022-03-25,18-24,86,80,30
FIN,2022-03-25,25-49,87,83,48
FIN,2022-03-25,5-9,23,9,0
FIN,2022-03-25,50-59,92,91,72
FIN,2022-03-25,60-69,94,93,82
FIN,2022-03-25,70-79,97,96,89
FIN,2022-03-25,80+,96,96,89
FIN,2022-04-01,10-14,68,54,0
FIN,2022-04-01,15-17,90,84,3
FIN,2022-04-01,18-24,86,81,30
FIN,2022-04-01,25-49,87,83,48
FIN,2022-04-01,5-9,23,10,0
FIN,2022-04-01,50-59,92,91,72
FIN,2022-04-01,60-69,94,93,82
FIN,2022-04-01,70-79,97,96,89
FIN,2022-04-01,80+,96,96,89
FIN,2022-04-08,10-14,68,55,1
FIN,2022-04-08,15-17,90,84,4
FIN,2022-04-08,18-24,86,81,30
FIN,2022-04-08,25-49,87,83,49
FIN,2022-04-08,5-9,23,10,0
FIN,2022-04-08,50-59,92,91,73
FIN,2022-04-08,60-69,94,93,83
FIN,2022-04-08,70-79,97,97,89
FIN,2022-04-08,80+,96,96,90
FIN,2022-04-15,10-14,68,55,1
FIN,2022-04-15,15-17,90,84,4
FIN,2022-04-15,18-24,86,81,31
FIN,2022-04-15,25-49,87,84,49
FIN,2022-04-15,5-9,23,10,0
FIN,2022-04-15,50-59,92,91,73
FIN,2022-04-15,60-69,94,93,83
FIN,2022-04-15,70-79,97,97,90
FIN,2022-04-15,80+,96,96,91
FIN,2022-04-22,10-14,68,55,1
FIN,2022-04-22,15-17,90,84,4
FIN,2022-04-22,18-24,86,81,31
FIN,2022-04-22,25-49,87,84,49
FIN,2022-04-22,5-9,23,10,0
FIN,2022-04-22,50-59,92,91,73
FIN,2022-04-22,60-69,94,93,83
FIN,2022-04-22,70-79,97,97,90
FIN,2022-04-22,80+,96,96,92
FIN,2022-04-29,10-14,68,55,1
FIN,2022-04-29,15-17,90,84,4
FIN,2022-04-29,18-24,86,81,31
FIN,2022-04-29,25-49,87,84,49
FIN,2022-04-29,5-9,23,11,0
FIN,2022-04-29,50-59,92,91,73
FIN,2022-04-29,60-69,94,93,83
FIN,2022-04-29,70-79,97,97,90
FIN,2022-04-29,80+,96,96,92
FIN,2022-05-06,10-14,68,55,1
FIN,2022-05-06,15-17,90,84,5
FIN,2022-05-06,18-24,86,81,32
FIN,2022-05-06,25-49,87,84,50
FIN,2022-05-06,5-9,23,11,0
FIN,2022-05-06,50-59,92,91,73
FIN,2022-05-06,60-69,94,93,83
FIN,2022-05-06,70-79,97,97,90
FIN,2022-05-06,80+,96,96,92
FIN,2022-05-13,10-14,68,55,1
FIN,2022-05-13,15-17,90,84,5
FIN,2022-05-13,18-24,86,81,32
FIN,2022-05-13,25-49,87,84,50
FIN,2022-05-13,5-9,23,11,0
FIN,2022-05-13,50-59,92,91,73
FIN,2022-05-13,60-69,94,93,83
FIN,2022-05-13,70-79,97,97,90
FIN,2022-05-13,80+,96,96,93
FIN,2022-05-20,10-14,69,55,1
FIN,2022-05-20,15-17,90,84,5
FIN,2022-05-20,18-24,86,81,32
FIN,2022-05-20,25-49,87,84,50
FIN,2022-05-20,5-9,23,11,0
FIN,2022-05-20,50-59,92,91,73
FIN,2022-05-20,60-69,94,93,83
FIN,2022-05-20,70-79,97,97,90
FIN,2022-05-20,80+,96,96,93
FIN,2022-05-27,10-14,69,56,1
FIN,2022-05-27,15-17,90,84,5
FIN,2022-05-27,18-24,86,81,32
FIN,2022-05-27,25-49,87,84,50
FIN,2022-05-27,5-9,23,11,0
FIN,2022-05-27,50-59,92,91,74
FIN,2022-05-27,60-69,94,93,83
FIN,2022-05-27,70-79,97,97,90
FIN,2022-05-27,80+,96,96,93
FIN,2022-06-03,10-14,69,56,1
FIN,2022-06-03,15-17,90,84,6
FIN,2022-06-03,18-24,86,81,32
FIN,2022-06-03,25-49,87,84,50
FIN,2022-06-03,5-9,23,11,0
FIN,2022-06-03,50-59,92,91,74
FIN,2022-06-03,60-69,94,93,84
FIN,2022-06-03,70-79,97,97,90
FIN,2022-06-03,80+,96,97,93
FIN,2022-06-10,10-14,69,56,1
FIN,2022-06-10,15-17,90,84,6
FIN,2022-06-10,18-24,86,81,33
FIN,2022-06-10,25-49,87,84,51
FIN,2022-06-10,5-9,23,11,0
FIN,2022-06-10,50-59,92,91,74
FIN,2022-06-10,60-69,94,93,84
FIN,2022-06-10,70-79,97,97,90
FIN,2022-06-10,80+,96,97,93
FIN,2022-06-17,10-14,69,56,1
FIN,2022-06-17,15-17,90,84,6
FIN,2022-06-17,18-24,86,81,33
FIN,2022-06-17,25-49,87,84,51
FIN,2022-06-17,5-9,23,11,0
FIN,2022-06-17,50-59,92,91,74
FIN,2022-06-17,60-69,94,93,84
FIN,2022-06-17,70-79,97,97,91
FIN,2022-06-17,80+,96,97,93
FIN,2022-06-24,10-14,69,56,1
FIN,2022-06-24,15-17,90,84,6
FIN,2022-06-24,18-24,86,81,33
FIN,2022-06-24,25-49,87,84,51
FIN,2022-06-24,5-9,23,12,0
FIN,2022-06-24,50-59,92,91,74
FIN,2022-06-24,60-69,94,93,84
FIN,2022-06-24,70-79,97,97,91
FIN,2022-06-24,80+,96,97,93
FIN,2022-07-01,10-14,69,56,1
FIN,2022-07-01,15-17,90,84,6
FIN,2022-07-01,18-24,86,81,33
FIN,2022-07-01,25-49,87,84,51
FIN,2022-07-01,5-9,23,12,0
FIN,2022-07-01,50-59,92,91,74
FIN,2022-07-01,60-69,94,93,84
FIN,2022-07-01,70-79,97,97,91
FIN,2022-07-01,80+,96,97,93
FIN,2022-07-08,10-14,69,56,1
FIN,2022-07-08,15-17,90,84,6
FIN,2022-07-08,18-24,86,81,33
FIN,2022-07-08,25-49,87,84,51
FIN,2022-07-08,5-9,23,12,0
FIN,2022-07-08,50-59,92,91,74
FIN,2022-07-08,60-69,94,93,84
FIN,2022-07-08,70-79,97,97,91
FIN,2022-07-08,80+,96,97,93
FIN,2022-07-15,10-14,69,56,1
FIN,2022-07-15,15-17,90,84,7
FIN,2022-07-15,18-24,86,81,33
FIN,2022-07-15,25-49,87,84,51
FIN,2022-07-15,5-9,23,12,0
FIN,2022-07-15,50-59,92,91,74
FIN,2022-07-15,60-69,94,93,84
FIN,2022-07-15,70-79,97,97,91
FIN,2022-07-15,80+,96,97,94
FIN,2022-07-22,10-14,69,56,1
FIN,2022-07-22,15-17,90,84,7
FIN,2022-07-22,18-24,86,81,34
FIN,2022-07-22,25-49,87,84,51
FIN,2022-07-22,5-9,23,12,0
FIN,2022-07-22,50-59,92,91,74
FIN,2022-07-22,60-69,94,93,84
FIN,2022-07-22,70-79,97,97,91
FIN,2022-07-22,80+,96,97,94
FIN,2022-07-29,10-14,69,56,1
FIN,2022-07-29,15-17,90,84,7
FIN,2022-07-29,18-24,86,81,34
FIN,2022-07-29,25-49,87,84,51
FIN,2022-07-29,5-9,24,12,0
FIN,2022-07-29,50-59,92,91,74
FIN,2022-07-29,60-69,94,93,84
FIN,2022-07-29,70-79,97,97,91
FIN,2022-07-29,80+,96,97,94
FIN,2022-08-05,10-14,69,56,1
FIN,2022-08-05,15-17,90,84,7
FIN,2022-08-05,18-24,86,81,34
FIN,2022-08-05,25-49,87,84,51
FIN,2022-08-05,5-9,24,12,0
FIN,2022-08-05,50-59,92,91,74
FIN,2022-08-05,60-69,94,93,84
FIN,2022-08-05,70-79,97,97,92
FIN,2022-08-05,80+,96,97,94
FIN,2022-08-12,10-14,69,57,2
FIN,2022-08-12,15-17,90,84,7
FIN,2022-08-12,18-24,86,81,34
FIN,2022-08-12,25-49,87,84,52
FIN,2022-08-12,5-9,24,12,0
FIN,2022-08-12,50-59,92,91,75
FIN,2022-08-12,60-69,94,93,84
FIN,2022-08-12,70-79,97,97,92
FIN,2022-08-12,80+,96,97,94
FIN,2022-08-19,10-14,69,57,2
FIN,2022-08-19,15-17,90,84,7
FIN,2022-08-19,18-24,86,81,34
FIN,2022-08-19,25-49,87,84,52
FIN,2022-08-19,5-9,24,12,0
FIN,2022-08-19,50-59,92,91,75
FIN,2022-08-19,60-69,94,93,85
FIN,2022-08-19,70-79,97,97,92
FIN,2022-08-19,80+,96,97,94
FIN,2022-08-26,10-14,69,57,2
FIN,2022-08-26,15-17,90,84,7
FIN,2022-08-26,18-24,86,81,34
FIN,2022-08-26,25-49,87,84,52
FIN,2022-08-26,5-9,24,12,0
FIN,2022-08-26,50-59,92,91,75
FIN,2022-08-26,60-69,95,93,85
FIN,2022-08-26,70-79,97,97,92
FIN,2022-08-26,80+,96,97,94
FIN,2022-09-02,10-14,69,57,2
FIN,2022-09-02,15-17,90,84,7
FIN,2022-09-02,18-24,86,81,34
FIN,2022-09-02,25-49,87,84,52
FIN,2022-09-02,5-9,24,12,0
FIN,2022-09-02,50-59,92,91,75
FIN,2022-09-02,60-69,95,93,85
FIN,2022-09-02,70-79,97,97,92
FIN,2022-09-02,80+,96,97,94
FIN,2022-09-09,10-14,69,57,2
FIN,2022-09-09,15-17,90,84,7
FIN,2022-09-09,18-24,86,81,34
FIN,2022-09-09,25-49,87,84,52
FIN,2022-09-09,5-9,24,12,0
FIN,2022-09-09,50-59,92,91,75
FIN,2022-09-09,60-69,95,93,85
FIN,2022-09-09,70-79,97,97,92
FIN,2022-09-09,80+,96,97,94
FIN,2022-09-16,10-14,69,57,2
FIN,2022-09-16,15-17,90,84,7
FIN,2022-09-16,18-24,86,81,34
FIN,2022-09-16,25-49,87,84,52
FIN,2022-09-16,5-9,24,12,0
FIN,2022-09-16,50-59,92,91,75
FIN,2022-09-16,60-69,95,93,85
FIN,2022-09-16,70-79,97,97,92
FIN,2022-09-16,80+,96,97,94
FIN,2022-09-23,10-14,69,57,2
FIN,2022-09-23,15-17,90,84,7
FIN,2022-09-23,18-24,86,81,34
FIN,2022-09-23,25-49,87,84,52
FIN,2022-09-23,5-9,24,12,0
FIN,2022-09-23,50-59,92,91,75
FIN,2022-09-23,60-69,95,93,85
FIN,2022-09-23,70-79,97,97,92
FIN,2022-09-23,80+,96,97,94
FIN,2022-09-30,10-14,69,57,2
FIN,2022-09-30,15-17,90,84,7
FIN,2022-09-30,18-24,86,81,34
FIN,2022-09-30,25-49,87,84,52
FIN,2022-09-30,5-9,24,12,0
FIN,2022-09-30,50-59,92,91,75
FIN,2022-09-30,60-69,95,93,85
FIN,2022-09-30,70-79,97,97,92
FIN,2022-09-30,80+,96,97,94
FIN,2022-10-07,10-14,69,57,2
FIN,2022-10-07,15-17,90,84,7
FIN,2022-10-07,18-24,86,81,35
FIN,2022-10-07,25-49,87,84,52
FIN,2022-10-07,5-9,24,12,0
FIN,2022-10-07,50-59,92,91,75
FIN,2022-10-07,60-69,95,93,85
FIN,2022-10-07,70-79,97,97,92
FIN,2022-10-07,80+,96,97,94
FIN,2022-10-14,10-14,69,57,2
FIN,2022-10-14,15-17,90,84,7
FIN,2022-10-14,18-24,86,81,35
FIN,2022-10-14,25-49,87,84,52
FIN,2022-10-14,5-9,24,12,0
FIN,2022-10-14,50-59,92,91,75
FIN,2022-10-14,60-69,95,93,85
FIN,2022-10-14,70-79,97,97,92
FIN,2022-10-14,80+,96,97,94
FIN,2022-10-21,10-14,69,57,2
FIN,2022-10-21,15-17,90,84,7
FIN,2022-10-21,18-24,86,81,35
FIN,2022-10-21,25-49,87,84,52
FIN,2022-10-21,5-9,24,12,0
FIN,2022-10-21,50-59,93,91,75
FIN,2022-10-21,60-69,95,93,85
FIN,2022-10-21,70-79,97,97,93
FIN,2022-10-21,80+,96,97,94
FRA,2021-01-08,0-17,0,0,0
FRA,2021-01-08,18-24,0,0,0
FRA,2021-01-08,25-49,0,0,0
FRA,2021-01-08,50-59,0,0,0
FRA,2021-01-08,60-69,0,0,0
FRA,2021-01-08,70-79,0,0,0
FRA,2021-01-08,80+,0,0,0
FRA,2021-01-15,0-17,0,0,0
FRA,2021-01-15,18-24,0,0,0
FRA,2021-01-15,25-49,0,0,0
FRA,2021-01-15,50-59,2,0,0
FRA,2021-01-15,60-69,1,0,0
FRA,2021-01-15,70-79,1,0,0
FRA,2021-01-15,80+,2,0,0
FRA,2021-01-22,0-17,0,0,0
FRA,2021-01-22,18-24,0,0,0
FRA,2021-01-22,25-49,1,0,0
FRA,2021-01-22,50-59,3,0,0
FRA,2021-01-22,60-69,2,0,0
FRA,2021-01-22,70-79,4,0,0
FRA,2021-01-22,80+,9,0,0
FRA,2021-01-29,0-17,0,0,0
FRA,2021-01-29,18-24,0,0,0
FRA,2021-01-29,25-49,1,0,0
FRA,2021-01-29,50-59,3,0,0
FRA,2021-01-29,60-69,2,0,0
FRA,2021-01-29,70-79,7,0,0
FRA,2021-01-29,80+,15,0,0
FRA,2021-02-05,0-17,0,0,0
FRA,2021-02-05,18-24,0,0,0
FRA,2021-02-05,25-49,1,0,0
FRA,2021-02-05,50-59,4,1,0
FRA,2021-02-05,60-69,3,1,0
FRA,2021-02-05,70-79,9,0,0
FRA,2021-02-05,80+,19,1,0
FRA,2021-02-12,0-17,0,0,0
FRA,2021-02-12,18-24,0,0,0
FRA,2021-02-12,25-49,1,0,0
FRA,2021-02-12,50-59,4,2,0
FRA,2021-02-12,60-69,3,1,0
FRA,2021-02-12,70-79,11,2,0
FRA,2021-02-12,80+,22,5,0
FRA,2021-02-19,0-17,0,0,0
FRA,2021-02-19,18-24,1,0,0
FRA,2021-02-19,25-49,2,1,0
FRA,2021-02-19,50-59,4,3,0
FRA,2021-02-19,60-69,3,2,0
FRA,2021-02-19,70-79,12,4,0
FRA,2021-02-19,80+,25,10,0
FRA,2021-02-26,0-17,0,0,0
FRA,2021-02-26,18-24,1,0,0
FRA,2021-02-26,25-49,2,1,0
FRA,2021-02-26,50-59,5,3,0
FRA,2021-02-26,60-69,4,2,0
FRA,2021-02-26,70-79,13,7,0
FRA,2021-02-26,80+,27,15,0
FRA,2021-03-05,0-17,0,0,0
FRA,2021-03-05,18-24,1,0,0
FRA,2021-03-05,25-49,2,1,0
FRA,2021-03-05,50-59,7,3,0
FRA,2021-03-05,60-69,7,2,0
FRA,2021-03-05,70-79,17,9,0
FRA,2021-03-05,80+,32,19,0
FRA,2021-03-12,0-17,0,0,0
FRA,2021-03-12,18-24,1,0,0
FRA,2021-03-12,25-49,3,1,0
FRA,2021-03-12,50-59,9,4,0
FRA,2021-03-12,60-69,11,3,0
FRA,2021-03-12,70-79,24,10,0
FRA,2021-03-12,80+,39,22,0
FRA,2021-03-19,0-17,0,0,0
FRA,2021-03-19,18-24,1,0,0
FRA,2021-03-19,25-49,4,1,0
FRA,2021-03-19,50-59,10,4,0
FRA,2021-03-19,60-69,13,3,0
FRA,2021-03-19,70-79,30,11,0
FRA,2021-03-19,80+,46,24,0
FRA,2021-03-26,0-17,0,0,0
FRA,2021-03-26,18-24,2,0,0
FRA,2021-03-26,25-49,4,1,0
FRA,2021-03-26,50-59,12,4,0
FRA,2021-03-26,60-69,18,3,0
FRA,2021-03-26,70-79,40,13,0
FRA,2021-03-26,80+,54,26,0
FRA,2021-04-02,0-17,0,0,0
FRA,2021-04-02,18-24,2,0,0
FRA,2021-04-02,25-49,5,1,0
FRA,2021-04-02,50-59,15,4,0
FRA,2021-04-02,60-69,23,4,0
FRA,2021-04-02,70-79,49,16,0
FRA,2021-04-02,80+,59,31,0
FRA,2021-04-09,0-17,0,0,0
FRA,2021-04-09,18-24,3,0,0
FRA,2021-04-09,25-49,6,1,0
FRA,2021-04-09,50-59,17,5,0
FRA,2021-04-09,60-69,28,5,0
FRA,2021-04-09,70-79,57,20,0
FRA,2021-04-09,80+,63,36,0
FRA,2021-04-16,0-17,0,0,0
FRA,2021-04-16,18-24,3,0,0
FRA,2021-04-16,25-49,7,2,0
FRA,2021-04-16,50-59,21,5,0
FRA,2021-04-16,60-69,35,6,0
FRA,2021-04-16,70-79,65,25,0
FRA,2021-04-16,80+,67,43,0
FRA,2021-04-23,0-17,0,0,0
FRA,2021-04-23,18-24,4,1,0
FRA,2021-04-23,25-49,8,2,0
FRA,2021-04-23,50-59,24,6,0
FRA,2021-04-23,60-69,44,8,0
FRA,2021-04-23,70-79,69,31,0
FRA,2021-04-23,80+,70,50,0
FRA,2021-04-30,0-17,0,0,0
FRA,2021-04-30,18-24,4,1,0
FRA,2021-04-30,25-49,9,3,0
FRA,2021-04-30,50-59,29,7,0
FRA,2021-04-30,60-69,53,10,0
FRA,2021-04-30,70-79,73,37,0
FRA,2021-04-30,80+,72,54,0
FRA,2021-05-07,0-17,0,0,0
FRA,2021-05-07,18-24,5,1,0
FRA,2021-05-07,25-49,13,4,0
FRA,2021-05-07,50-59,35,9,0
FRA,2021-05-07,60-69,59,13,0
FRA,2021-05-07,70-79,76,44,0
FRA,2021-05-07,80+,74,57,0
FRA,2021-05-14,0-17,0,0,0
FRA,2021-05-14,18-24,9,2,0
FRA,2021-05-14,25-49,18,5,0
FRA,2021-05-14,50-59,43,11,0
FRA,2021-05-14,60-69,64,17,0
FRA,2021-05-14,70-79,79,50,0
FRA,2021-05-14,80+,75,60,0
FRA,2021-05-21,0-17,0,0,0
FRA,2021-05-21,18-24,14,2,0
FRA,2021-05-21,25-49,24,5,0
FRA,2021-05-21,50-59,51,13,0
FRA,2021-05-21,60-69,68,21,0
FRA,2021-05-21,70-79,80,53,0
FRA,2021-05-21,80+,76,61,0
FRA,2021-05-28,0-17,0,0,0
FRA,2021-05-28,18-24,19,2,0
FRA,2021-05-28,25-49,30,6,0
FRA,2021-05-28,50-59,56,16,0
FRA,2021-05-28,60-69,71,26,0
FRA,2021-05-28,70-79,82,57,0
FRA,2021-05-28,80+,77,63,0
FRA,2021-06-04,0-17,0,0,0
FRA,2021-06-04,18-24,26,3,0
FRA,2021-06-04,25-49,37,7,0
FRA,2021-06-04,50-59,61,19,0
FRA,2021-06-04,60-69,73,33,0
FRA,2021-06-04,70-79,83,61,0
FRA,2021-06-04,80+,78,65,0
FRA,2021-06-11,0-17,1,0,0
FRA,2021-06-11,18-24,33,4,0
FRA,2021-06-11,25-49,43,9,0
FRA,2021-06-11,50-59,65,23,0
FRA,2021-06-11,60-69,75,42,0
FRA,2021-06-11,70-79,84,65,0
FRA,2021-06-11,80+,79,67,0
FRA,2021-06-18,0-17,2,0,0
FRA,2021-06-18,18-24,38,5,0
FRA,2021-06-18,25-49,48,12,0
FRA,2021-06-18,50-59,67,29,0
FRA,2021-06-18,60-69,77,50,0
FRA,2021-06-18,70-79,85,70,0
FRA,2021-06-18,80+,80,69,0
FRA,2021-06-25,0-17,4,0,0
FRA,2021-06-25,18-24,42,9,0
